gene,weight,weight_zscore,bootstrap_std,bootstrap_ratio,bootstrap_ratio_zscore,abs_bootstrap_ratio,signed_contribution_rank,abs_bootstrap_ratio_rank
LOC100133091,-0.00840789475732,-1.1835837067,0.00655635678144,-1.28240348071,-0.637628749073,1.28240348071,11553,9743
C9orf147,0.00198934798129,0.1305510827,0.00192182889326,1.03513272605,0.217729445981,1.03513272605,6125,10833
SBF1P1,0.0111994831348,1.29464422975,0.00329245901106,3.40155582716,1.09113085675,3.40155582716,2173,3177
PRO1804,-0.01295493433,-1.75829596854,0.00434489330707,-2.98164613362,-1.26478664387,2.98164613362,14340,4069
LOC100133331,-0.00538041537232,-0.800932643909,0.00323648401536,-1.66242606075,-0.777887799692,1.66242606075,12335,8182
CD24,0.0135832098679,1.59592970583,0.00241362846459,5.62771365483,1.91276304348,5.62771365483,592,753
JHDM1D-AS1,-0.00676231277065,-0.975594281823,0.00258904208242,-2.61189758814,-1.12831954249,2.61189758814,13910,4987
NDUFB2-AS1,0.00559785577717,0.586639850808,0.00390692632722,1.43280300377,0.364501923574,1.43280300377,5248,9107
JMJD7,0.00489517281991,0.497825908183,0.00361068891873,1.35574482601,0.336061227092,1.35574482601,5403,9419
EPHA5-AS1,-0.00952098701487,-1.32427035759,0.00400630529117,-2.37650062162,-1.04143903386,2.37650062162,13586,5647
KLLN,-0.00598460833763,-0.87729817804,0.00286561300739,-2.08842168227,-0.935114618786,2.08842168227,13124,6594
PATE3,0.000147321761997,-0.102267444155,0.00543689914626,0.0270966516086,-0.154317348657,0.0270966516086,8585,15607
PEG3-AS1,-0.0115679605362,-1.58299271168,0.00489557130616,-2.36294393703,-1.03643552141,2.36294393703,13558,5697
EPOP,0.00952903387062,1.08351176443,0.00210887340381,4.51854239017,1.50338918853,4.51854239017,1205,1625
TOMM6,0.00259535293772,0.207145639143,0.00412821904524,0.628685859273,0.0677176975831,0.628685859273,7093,12677
TPT1-AS1,-2.01570907233e-05,-0.123435535771,0.00319404827437,-0.00631082845086,-0.166647409245,0.00631082845086,8654,15709
LOC100190986,-0.00559519294651,-0.828078945031,0.00337629837546,-1.6571974169,-0.775958007464,1.6571974169,12326,8200
C2CD4D,-0.00132418063974,-0.288254493551,0.00298920139829,-0.442988097254,-0.327816619622,0.442988097254,9734,13579
PPIAP30,0.00468422527132,0.471163694045,0.00237591346317,1.9715470887,0.563342039527,1.9715470887,4207,7051
ZFHX4-AS1,0.00761612785034,0.841734553559,0.00195855250348,3.88865135697,1.27090848093,3.88865135697,1676,2374
PP12613,-0.0130336261428,-1.76824203323,0.00285896552097,-4.55886090517,-1.84690638649,4.55886090517,15339,1581
FAR2P2,0.0125127892074,1.46063643004,0.00313756702374,3.98805479299,1.30759638396,3.98805479299,1605,2253
LOC100233156,-0.00391995018903,-0.61634061751,0.00339825186643,-1.15351961629,-0.590060184956,1.15351961629,11281,10306
LOC100240734,-0.00763655965365,-1.08609263916,0.00721609453156,-1.05826768486,-0.554904522703,1.05826768486,11089,10738
LOC100240735,0.00737839721098,0.811687154307,0.00222468828763,3.31659821828,1.05977463165,3.31659821828,2254,3328
LOC100268168,-0.00624913848435,-0.910732837341,0.00405757625402,-1.54011609225,-0.732745534564,1.54011609225,12101,8672
LOC100270746,-0.00511175780245,-0.766976308764,0.00258907068384,-1.97436007999,-0.893016667537,1.97436007999,12909,7035
ARHGEF33,-0.0111186348364,-1.52620125758,0.00337918150694,-3.29033371353,-1.37871731318,3.29033371353,14655,3376
CMC4,0.00759480861207,0.839039959097,0.00302847834298,2.5077969039,0.761261568331,2.5077969039,3300,5263
WASHC1,-0.00756616638837,-1.07719544967,0.00245488748018,-3.08208276325,-1.30185587886,3.08208276325,14458,3840
ZNF729,0.00625654336065,0.66989310271,0.00304451790584,2.05501940017,0.594150069824,2.05501940017,4035,6718
SMKR1,0.00257438329522,0.204495231008,0.00231865910211,1.11028968979,0.245468440809,1.11028968979,5956,10512
LOC100287497,-0.0070258733524,-1.00890639527,0.00223106443579,-3.1491127014,-1.3265953443,3.1491127014,14515,3702
SMIM10L2B-AS1,-0.00190612167764,-0.361807548193,0.0060230158848,-0.316472962066,-0.281122308066,0.316472962066,9414,14207
TIMM23,-0.00298449213772,-0.498105620007,0.00459977974942,-0.648833705158,-0.403790288177,0.648833705158,10205,12584
LOC100288203,-0.0076612269494,-1.08921040339,0.00304443488052,-2.51646931206,-1.0930987948,2.51646931206,13793,5242
DUX4,0.00504684538664,0.516996201842,0.00238527194288,2.11583647798,0.616596487601,2.11583647798,3923,6500
TMEM239,0.000140982514956,-0.103068678221,0.00418454719156,0.0336912235667,-0.151883418542,0.0336912235667,8555,15560
HYDIN2,-0.00810477571985,-1.14527169625,0.00192031252909,-4.22055035161,-1.72204244537,4.22055035161,15220,1946
LOC100288911,0.0127701388408,1.49316352543,0.00220000518746,5.80459487714,1.97804651245,5.80459487714,512,648
GS1-124K5.4,0.0127901360888,1.49569103007,0.00226315817574,5.65145477939,1.92152543752,5.65145477939,584,741
FAM27E2,0.0118838682548,1.38114546072,0.00597493891155,1.98895226056,0.569765954865,1.98895226056,4163,6973
FAM95C,0.00933296545329,1.05873016273,0.0033865063485,2.75592734602,0.852841758745,2.75592734602,2957,4614
LOC100289230,-0.00141657402523,-0.299932335959,0.00451320313577,-0.313873314056,-0.280162827811,0.313873314056,9401,14230
DNAJC3-AS1,0.00260885690659,0.2088524412,0.00416531593344,0.626328698298,0.0668477146456,0.626328698298,7101,12688
MAN1B1-AS1,0.00990581001384,1.13113348974,0.00271703392058,3.64581757291,1.18128318549,3.64581757291,1906,2745
LOC100289361,-0.000999673125389,-0.247239137389,0.00287009226482,-0.348306964777,-0.292871628323,0.348306964777,9490,14043
MCF2L-AS1,-0.00905938048989,-1.26592669777,0.00277815848219,-3.26093005419,-1.36786498608,3.26093005419,14625,3440
ZNF605,0.00862533071083,0.969290350982,0.00934568765703,0.92292092646,0.17631422145,0.92292092646,6378,11324
ZNF783,-0.0064571686281,-0.937026313027,0.00665244460513,-0.970645982248,-0.522565031663,0.970645982248,10887,11124
LOC100294145,-0.00666845189824,-0.963730959893,0.00395942660009,-1.68419636775,-0.785922802748,1.68419636775,12378,8099
LOC100294362,-0.00478554861302,-0.725745873424,0.00485818947376,-0.985047750579,-0.527880448324,0.985047750579,10915,11066
SLC25A5-AS1,-0.00383219624687,-0.605249166518,0.00604684388648,-0.633751477434,-0.398223726996,0.633751477434,10176,12653
NDUFAF4P1,0.00887316299179,1.00061452322,0.0026630401167,3.33196745184,1.06544712118,3.33196745184,2241,3301
SAP25,0.00715620478433,0.783603670528,0.00283455930274,2.52462694198,0.767473212814,2.52462694198,3279,5221
GCSHP3,0.00307133876571,0.267306736806,0.0026505604357,1.15875070206,0.263354471611,1.15875070206,5831,10281
LOC100335030,-0.00726597228328,-1.0392531291,0.00263178955587,-2.76084851354,-1.1832944742,2.76084851354,14093,4605
ZBED6,0.000117823891656,-0.105995757382,0.00318970388681,0.0369388180964,-0.150684793645,0.0369388180964,8547,15541
LOC100419583,0.00188491289757,0.117351258458,0.00545631199101,0.345455483608,-0.0368172055636,0.345455483608,7800,14068
DBET,0.00648541471164,0.69882075326,0.00264630166839,2.45074656042,0.740205380002,2.45074656042,3385,5431
FAM21EP,-0.00219760733035,-0.398649184622,0.00281219404896,-0.781456504099,-0.452738821363,0.781456504099,10493,11954
THAP9-AS1,0.00450984867198,0.449123778135,0.003947882468,1.1423462346,0.257299897089,1.1423462346,5869,10354
LINC00674,0.01404155018,1.65386054045,0.00422795336747,3.32112229243,1.0614443807,3.32112229243,2250,3321
PRKAG2-AS1,-0.0100684926805,-1.39347103519,0.00236777627884,-4.2522989906,-1.73376025952,4.2522989906,15231,1918
PCAT19,-0.000765953165989,-0.217698658499,0.00211062775012,-0.362903011176,-0.298258749295,0.362903011176,9527,13972
RBM26-AS1,0.00109991640943,0.0181334926956,0.00558456406754,0.196956538797,-0.0916253199009,0.196956538797,8161,14795
INAFM2,-0.00527507241131,-0.787618070674,0.00607740685725,-0.867980791021,-0.484673277305,0.867980791021,10672,11573
LINC00672,-0.0168533770606,-2.25103037377,0.00358635449883,-4.6993059571,-1.89874196333,4.6993059571,15379,1442
SNHG21,-0.00762373308046,-1.08447145492,0.00376652058616,-2.02407843156,-0.911366758179,2.02407843156,13005,6818
C11orf72,0.000324900822214,-0.0798227608128,0.00318112167597,0.102134044312,-0.126622485208,0.102134044312,8402,15263
FGD5-AS1,0.00208826256788,0.143053156826,0.00776006787184,0.269103647335,-0.0649972049409,0.269103647335,7997,14440
RAD51-AS1,-0.00329981304947,-0.537959857363,0.00218502559481,-1.51019423173,-0.721701949341,1.51019423173,12043,8794
UBE2Q2L,0.00502798045243,0.51461181331,0.00218103117068,2.30532260154,0.686532184036,2.30532260154,3582,5853
LINC01094,0.0156447794427,1.85649689341,0.00192073827366,8.14519065781,2.84191555426,8.14519065781,76,88
SPATA1,0.0142427871228,1.67929540563,0.00277139236065,5.13921714046,1.73246834275,5.13921714046,835,1085
MHENCR,0.00183990124283,0.111662117317,0.00270773229174,0.67949894768,0.0864718346091,0.67949894768,6966,12435
SNHG18,0.00866535651014,0.974349316775,0.00597948167849,1.44918188165,0.370547053475,1.44918188165,5223,9042
STK4-AS1,-0.00280282776259,-0.475144582994,0.00814197162907,-0.344244353859,-0.291372196499,0.344244353859,9475,14078
APTR,0.00969733832982,1.10478420662,0.00165408203762,5.86267071963,1.99948119281,5.86267071963,488,619
CFAP58-AS1,0.011959617541,1.39071961175,0.00242437821171,4.93306592314,1.65638187962,4.93306592314,942,1238
LINC01088,0.0138936410876,1.63516592218,0.00558806352192,2.48630693496,0.753330032682,2.48630693496,3330,5328
CEBPZOS,0.00292655799465,0.249007515284,0.0022306936064,1.3119497838,0.319897316406,1.3119497838,5481,9601
MAGI2-AS3,-0.00985396908769,-1.36635683544,0.00329807183499,-2.98779698585,-1.26705680554,2.98779698585,14351,4050
LINC01672,0.00103186772315,0.00953264069463,0.00553434503461,0.186448028936,-0.0955038094802,0.186448028936,8195,14856
TMEM161B-AS1,-0.00966348905524,-1.34228156437,0.00277519910438,-3.48208856078,-1.44949035204,3.48208856078,14787,3042
LOC100505915,0.00337610889174,0.305827432672,0.00259579472327,1.3006070401,0.315710927104,1.3006070401,5508,9650
LOC100505938,-0.0131247429022,-1.77975851952,0.00320769005452,-4.0916493424,-1.67446755345,4.0916493424,15150,2119
ENO1-AS1,-0.000755289304671,-0.216350825088,0.00289517807698,-0.260878358633,-0.260603405488,0.260878358633,9286,14474
PPP5D1,0.00865981360838,0.973648734878,0.0021355348114,4.05510299441,1.33234259003,4.05510299441,1560,2177
RNASEH1-AS1,-0.00516161544667,-0.773277947231,0.0033226539968,-1.55346161582,-0.737671111526,1.55346161582,12120,8624
ARL17B,-0.00614921829622,-0.898103662599,0.00205192550932,-2.99680386461,-1.27038107186,2.99680386461,14364,4029
LOC100506100,0.0101689480866,1.16439220116,0.00181923874806,5.58967210736,1.89872263742,5.58967210736,610,780
LOC100506124,-0.0116120511496,-1.58856543999,0.00276510336061,-4.19949985053,-1.71427310889,4.19949985053,15204,1979
LOC100506125,0.0144846755568,1.70986831947,0.00272105712794,5.32317951288,1.80036532851,5.32317951288,743,958
TMEM35B,0.00482531864014,0.488996855123,0.00420917075994,1.14638224851,0.258789512465,1.14638224851,5857,10335
LINC02470,0.012117279356,1.41064690221,0.00319788640689,3.78915252582,1.23418536939,3.78915252582,1767,2525
TAF1A-AS1,0.00698144943148,0.761515882968,0.00284270553475,2.45591720498,0.742113765806,2.45591720498,3375,5415
LINC00963,-0.0126783327484,-1.72333556891,0.00253070009964,-5.00981240336,-2.01334394135,5.00981240336,15465,1180
PAXBP1-AS1,0.0100179049131,1.14530145816,0.00441331788738,2.26992597604,0.673467967992,2.26992597604,3645,5969
RAB30-AS1,0.010040635014,1.14817437525,0.00230755404886,4.35120252936,1.44162725321,4.35120252936,1322,1790
KRBOX1,-0.00532620360495,-0.794080676393,0.00447351389452,-1.19060848598,-0.603748975896,1.19060848598,11349,10154
LOC100506271,0.00301041004955,0.259605796509,0.00297838662364,1.01075193719,0.208730964104,1.01075193719,6175,10936
LOC100506282,0.00438563487057,0.43342406987,0.00680113217753,0.644838940942,0.0736794904303,0.644838940942,7055,12600
LINC00958,0.00256729653018,0.203599516181,0.00338415902577,0.758621716838,0.115674532206,0.758621716838,6763,12068
OTUD6B-AS1,-0.0135945281036,-1.83913590372,0.00566814581759,-2.39840832278,-1.04952474647,2.39840832278,13623,5578
LOC100506388,-0.00296470104434,-0.495604171788,0.00402307204293,-0.736924671669,-0.436302975528,0.736924671669,10413,12162
LINC01158,0.000894938058968,-0.00777425882978,0.00242245724955,0.369433994814,-0.0279671966599,0.369433994814,7737,13945
CBR3-AS1,-0.00773596828675,-1.09865715712,0.00310695883717,-2.48988438282,-1.08328680696,2.48988438282,13752,5315
RASSF8-AS1,-0.00112656178541,-0.263276928052,0.00177729907893,-0.633861683024,-0.398264401768,0.633861683024,10178,12651
SRD5A3-AS1,0.000187862452415,-0.0971433999248,0.002124049593,0.0884454172042,-0.131674695112,0.0884454172042,8438,15325
LOC100506476,-0.0101727366992,-1.40664671022,0.00325165820276,-3.12847663096,-1.31897896622,3.12847663096,14492,3755
LIFR-AS1,0.0076693903691,0.848466543052,0.00385041172939,1.99183643416,0.570830448061,1.99183643416,4156,6957
LINC01176,0.00228142063113,0.167466911236,0.0025105586913,0.908730251572,0.171076715333,0.908730251572,6406,11384
LOC100506544,0.0102347715995,1.17271180766,0.00196417119243,5.21073297425,1.7588634663,5.21073297425,804,1045
LOC100506548,0.000553738378978,-0.0508993816031,0.00250877184766,0.220720899549,-0.0828543498252,0.220720899549,8109,14677
C16orf95,0.00802522070529,0.89344087285,0.00225483045075,3.5591237925,1.14928617274,3.5591237925,2001,2893
PXN-AS1,0.00289079070814,0.244486794098,0.00344309683656,0.839590300641,0.14555848461,0.839590300641,6565,11694
OCLN,-0.000467367432052,-0.179959624176,0.00228633911189,-0.204417371694,-0.239764737364,0.204417371694,9133,14758
NRAV,-0.0108229239709,-1.48882558541,0.00331725077042,-3.2626185718,-1.36848818557,3.2626185718,14629,3435
MRPS30-DT,-0.00372720349607,-0.59197885727,0.00652744588177,-0.571004886686,-0.375065162978,0.571004886686,10043,12933
JARID2-AS1,0.0147931337001,1.74885515351,0.00228868575315,6.46359321274,2.22127016748,6.46359321274,335,406
IQCH-AS1,-0.00654498199748,-0.948125275182,0.00219821418641,-2.97740867926,-1.26322268068,2.97740867926,14335,4077
PCAT6,0.014216208243,1.67593603128,0.00815090963483,1.74412536513,0.479405040217,1.74412536513,4620,7877
EBLN3P,0.00390073290099,0.372136037678,0.00432557252831,0.901784185899,0.168513055624,0.901784185899,6425,11421
LOC100506725,0.00458137708797,0.458164442305,0.00400535352751,1.14381341285,0.25784140446,1.14381341285,5865,10347
AZIN1-AS1,0.0153498442009,1.81921925438,0.00266545244003,5.75881376475,1.96114958133,5.75881376475,529,670
MIR497HG,0.0057664183704,0.607944919232,0.00819934704461,0.703277753585,0.0952481361143,0.703277753585,6907,12319
TSPOAP1-AS1,-0.00708803158149,-1.01676273693,0.00435069775159,-1.62917122406,-0.765614076848,1.62917122406,12270,8317
LOC100506844,-0.00930751135291,-1.29728860858,0.00340072948141,-2.73691612455,-1.17446148812,2.73691612455,14061,4670
LINC00933,-0.00760344230813,-1.08190685097,0.00287712960456,-2.64271803957,-1.13969478039,2.64271803957,13948,4908
DAPK1-IT1,-0.00677771641321,-0.977541188621,0.00594514882372,-1.14004150513,-0.585085672453,1.14004150513,11257,10364
LINC00665,0.00366913776949,0.342864121363,0.00544278853827,0.674128297231,0.0844896304644,0.674128297231,6986,12465
PWAR6,-0.00201874459401,-0.376042254087,0.00229363798206,-0.880149618119,-0.489164558154,0.880149618119,10696,11519
LOC100506990,-0.0023860388972,-0.422465544752,0.00428726336552,-0.556541246426,-0.369726910575,0.556541246426,10008,13010
LINC00844,-0.00123499435646,-0.276982005206,0.00291373993417,-0.423851951226,-0.320753834895,0.423851951226,9695,13661
TUNAR,0.0148786017418,1.75965768354,0.00187097519803,7.95232441211,2.77073231953,7.95232441211,90,103
LRCOL1,-0.00911871099212,-1.27342563561,0.00362876963551,-2.5128933242,-1.09177896622,2.5128933242,13788,5251
MELTF-AS1,0.00218252905129,0.154967744995,0.00588075340658,0.37113085695,-0.0273409173683,0.37113085695,7732,13935
ASAP1-IT2,-0.00473210552416,-0.718991061203,0.00599580614591,-0.789235910736,-0.455610051249,0.789235910736,10505,11928
LINC01792,0.00167512954456,0.0908361900536,0.00384588253353,0.435564406857,-0.00355972905773,0.435564406857,7581,13609
BOLA3-AS1,0.00280521119839,0.233670175322,0.00442354885249,0.634153999862,0.0697358834697,0.634153999862,7081,12646
LINC01578,-0.00281403709393,-0.476561359792,0.00214798086723,-1.31008480423,-0.64784539503,1.31008480423,11622,9610
RNF157-AS1,0.0157736345971,1.87278323446,0.00510426724581,3.09028384242,0.976246333151,3.09028384242,2546,3828
SNHG16,0.00701638441755,0.765931407518,0.00256897495352,2.73120000954,0.843715372785,2.73120000954,2992,4682
STX18-AS1,-0.0108584025648,-1.49330981798,0.00278067567043,-3.90495111683,-1.60556081672,3.90495111683,15053,2359
SNHG19,0.00425190223187,0.416521250786,0.00487045062695,0.872999760709,0.157889275981,0.872999760709,6487,11547
MINCR,0.00735591420418,0.808845468088,0.00242536690395,3.03290780138,0.955069936095,3.03290780138,2608,3951
ERVK13-1,0.00333513713023,0.300648904236,0.00340502705931,0.979474486438,0.197187056509,0.979474486438,6252,11092
LOC100507351,-0.00134990697681,-0.291506112792,0.00248453955151,-0.543322796365,-0.364848234007,0.543322796365,9980,13075
LOC100507387,-0.00681674573827,-0.982474207418,0.0066031265368,-1.03235122033,-0.545339252371,1.03235122033,11032,10847
INTS6-AS1,0.00428081095069,0.420175099606,0.00526646446824,0.812843412597,0.135686720875,0.812843412597,6635,11822
TMEM178B,-0.00390313546649,-0.614215360612,0.00598946961132,-0.65166629431,-0.404835742543,0.65166629431,10212,12572
MICA,0.00261405777855,0.209509793052,0.00336250444399,0.777413925272,0.122610376159,0.777413925272,6717,11981
ZNF213-AS1,-0.0112437778738,-1.54201841441,0.00434378971916,-2.58847195669,-1.1196735909,2.58847195669,13882,5047
IDH1-AS1,0.0170771002167,2.03753167408,0.00225403366818,7.57624007918,2.63192680044,7.57624007918,131,150
LOC100507487,0.00383231603165,0.363488650055,0.00297320944274,1.28894923329,0.311408254052,1.28894923329,5532,9705
EGFR-AS1,-0.00844966285516,-1.18886288617,0.00221447642727,-3.81564813746,-1.57260079866,3.81564813746,15004,2487
LOC100507507,0.00113789173804,0.022933294116,0.00298374325022,0.381363824773,-0.0235641250738,0.381363824773,7706,13882
LOC100507516,0.0113103549849,1.30865761379,0.0037773309436,2.99427165735,0.940810075852,2.99427165735,2649,4035
ARHGEF26-AS1,0.0138118193901,1.62482426315,0.00428273876491,3.22499693497,1.02596635364,3.22499693497,2381,3527
